IDfg,Season,Age,G,PA,TBF
10123,2020-01-01,32,12,0,
10131,2020-01-01,31,2,0,
10133,2020-01-01,32,23,0,
10160,2020-01-01,29,17,0,
10233,2020-01-01,32,13,0,
10291,2020-01-01,32,21,0,
10310,2020-01-01,30,11,0,
10314,2020-01-01,30,6,0,
10343,2020-01-01,32,24,0,
10354,2020-01-01,29,9,0,
10430,2020-01-01,30,22,0,
10473,2020-01-01,27,1,1,
10591,2020-01-01,30,13,0,
10655,2020-01-01,30,1,3,
10688,2020-01-01,31,7,0,
10745,2020-01-01,30,23,0,
10756,2020-01-01,31,28,0,
10811,2020-01-01,28,1,0,
10836,2020-01-01,31,10,0,
10843,2020-01-01,31,21,0,
10855,2020-01-01,29,17,0,
10946,2020-01-01,32,16,0,
10954,2020-01-01,32,12,0,
11156,2020-01-01,31,5,0,
11189,2020-01-01,28,9,0,
11203,2020-01-01,32,18,0,
11209,2020-01-01,29,17,0,
11243,2020-01-01,32,2,0,
11334,2020-01-01,32,1,0,
11346,2020-01-01,31,2,0,
11369,2020-01-01,31,3,0,
11384,2020-01-01,30,1,0,
11423,2020-01-01,31,4,0,
11426,2020-01-01,31,20,0,
11428,2020-01-01,31,21,0,
11437,2020-01-01,28,1,0,
11449,2020-01-01,31,3,0,
11467,2020-01-01,28,24,0,
11486,2020-01-01,28,12,0,
11487,2020-01-01,28,12,0,
11528,2020-01-01,31,17,0,
11589,2020-01-01,28,5,0,
11604,2020-01-01,27,17,0,
11618,2020-01-01,31,6,0,
11632,2020-01-01,31,22,0,
11682,2020-01-01,28,5,0,
11713,2020-01-01,31,7,0,
11720,2020-01-01,31,4,0,
11752,2020-01-01,28,19,0,
11753,2020-01-01,28,18,0,
11760,2020-01-01,31,7,0,
11801,2020-01-01,29,18,0,
11804,2020-01-01,31,24,0,
11828,2020-01-01,31,5,0,
11836,2020-01-01,27,11,0,
11847,2020-01-01,34,19,0,
11861,2020-01-01,28,13,0,
11903,2020-01-01,27,3,0,
12022,2020-01-01,30,16,0,
12049,2020-01-01,30,12,0,
12095,2020-01-01,29,14,0,
12178,2020-01-01,28,5,0,
12225,2020-01-01,29,1,1,
12237,2020-01-01,30,18,0,
12249,2020-01-01,30,10,0,
12297,2020-01-01,30,23,0,
12304,2020-01-01,31,11,0,
12317,2020-01-01,29,9,0,
12323,2020-01-01,30,18,0,
12385,2020-01-01,29,7,0,
12447,2020-01-01,30,16,0,
12572,2020-01-01,32,27,0,
12575,2020-01-01,30,5,0,
12580,2020-01-01,30,17,0,
12680,2020-01-01,31,23,0,
12703,2020-01-01,29,11,0,
12718,2020-01-01,27,12,0,
12760,2020-01-01,29,17,0,
12763,2020-01-01,29,4,0,
12768,2020-01-01,30,11,0,
12774,2020-01-01,29,24,0,
12778,2020-01-01,30,4,0,
12781,2020-01-01,30,2,0,
12784,2020-01-01,30,6,0,
12800,2020-01-01,30,21,0,
12804,2020-01-01,27,18,0,
12808,2020-01-01,29,8,0,
12828,2020-01-01,30,8,0,
12857,2020-01-01,29,14,0,
12863,2020-01-01,30,24,0,
12880,2020-01-01,30,13,0,
12890,2020-01-01,28,20,0,
12910,2020-01-01,29,4,0,
12917,2020-01-01,27,11,0,
12918,2020-01-01,27,16,0,
12970,2020-01-01,27,8,0,
12988,2020-01-01,30,15,0,
12997,2020-01-01,27,11,0,
13050,2020-01-01,30,9,0,
13074,2020-01-01,33,12,0,
13125,2020-01-01,29,12,0,
13182,2020-01-01,27,7,0,
13183,2020-01-01,27,12,0,
13190,2020-01-01,27,9,0,
13194,2020-01-01,30,4,0,
13218,2020-01-01,27,10,0,
13273,2020-01-01,30,12,0,
13287,2020-01-01,30,18,0,
13293,2020-01-01,30,2,0,
13323,2020-01-01,29,6,0,
13345,2020-01-01,28,16,0,
13346,2020-01-01,29,19,0,
13360,2020-01-01,28,11,0,
13361,2020-01-01,29,9,0,
13394,2020-01-01,29,25,0,
13397,2020-01-01,29,24,0,
13403,2020-01-01,30,25,0,
13435,2020-01-01,29,24,0,
13442,2020-01-01,29,3,0,
13449,2020-01-01,29,21,0,
13470,2020-01-01,26,20,0,
13475,2020-01-01,27,14,0,
13527,2020-01-01,28,5,0,
13533,2020-01-01,31,5,0,
13543,2020-01-01,27,11,0,
13549,2020-01-01,30,24,0,
13594,2020-01-01,27,10,0,
13602,2020-01-01,28,2,2,
13607,2020-01-01,28,5,0,
13619,2020-01-01,27,8,0,
13629,2020-01-01,30,2,0,
13649,2020-01-01,27,1,0,
13658,2020-01-01,29,2,0,
13677,2020-01-01,26,4,0,
13684,2020-01-01,27,17,0,
13685,2020-01-01,28,17,0,
13690,2020-01-01,26,2,0,
13696,2020-01-01,26,6,0,
13743,2020-01-01,26,11,0,
13758,2020-01-01,29,22,0,
13761,2020-01-01,29,27,0,
13763,2020-01-01,28,12,0,
13764,2020-01-01,25,4,0,
13774,2020-01-01,26,11,0,
13781,2020-01-01,29,9,0,
13799,2020-01-01,28,19,0,
13801,2020-01-01,29,3,1,
13804,2020-01-01,26,7,0,
13834,2020-01-01,28,12,1,
13892,2020-01-01,30,5,0,
13942,2020-01-01,30,16,0,
14078,2020-01-01,28,8,0,
14101,2020-01-01,28,3,0,
14107,2020-01-01,29,12,0,
14120,2020-01-01,26,11,0,
14151,2020-01-01,30,9,0,
14168,2020-01-01,26,12,0,
14169,2020-01-01,28,16,0,
14212,2020-01-01,26,21,0,
14244,2020-01-01,30,3,0,
14288,2020-01-01,29,6,0,
14295,2020-01-01,28,25,0,
14309,2020-01-01,27,11,0,
14332,2020-01-01,26,2,0,
14374,2020-01-01,26,11,0,
14375,2020-01-01,28,21,0,
14399,2020-01-01,27,6,0,
14444,2020-01-01,33,12,0,
14506,2020-01-01,27,21,0,
14508,2020-01-01,26,4,0,
14509,2020-01-01,28,2,0,
14524,2020-01-01,26,2,0,
14527,2020-01-01,27,10,0,
14542,2020-01-01,27,26,0,
14545,2020-01-01,29,11,0,
14552,2020-01-01,25,5,0,
14605,2020-01-01,33,24,0,
14646,2020-01-01,27,19,0,
14663,2020-01-01,28,6,0,
14672,2020-01-01,28,2,0,
14677,2020-01-01,25,17,0,
14682,2020-01-01,27,10,0,
14696,2020-01-01,27,3,0,
14706,2020-01-01,26,4,0,
14707,2020-01-01,26,8,0,
14710,2020-01-01,26,26,0,
14719,2020-01-01,27,27,0,
14739,2020-01-01,26,1,0,
14765,2020-01-01,23,11,0,
14771,2020-01-01,29,22,0,
14814,2020-01-01,29,23,0,
14825,2020-01-01,28,8,0,
14832,2020-01-01,28,3,0,
14844,2020-01-01,29,1,0,
14857,2020-01-01,29,4,0,
14862,2020-01-01,30,8,0,
14875,2020-01-01,28,5,0,
14899,2020-01-01,28,15,0,
14916,2020-01-01,28,8,0,
14974,2020-01-01,29,21,0,
14975,2020-01-01,27,11,0,
14986,2020-01-01,28,16,0,
14993,2020-01-01,27,32,0,
15007,2020-01-01,27,3,0,
15009,2020-01-01,28,25,0,
15010,2020-01-01,28,15,0,
15015,2020-01-01,25,15,0,
15036,2020-01-01,26,3,0,
15038,2020-01-01,25,13,0,
15043,2020-01-01,28,20,0,
15046,2020-01-01,27,15,0,
15047,2020-01-01,28,11,0,
15051,2020-01-01,27,1,0,
15068,2020-01-01,26,24,0,
15071,2020-01-01,28,9,0,
15100,2020-01-01,28,6,0,
15101,2020-01-01,29,4,0,
15130,2020-01-01,26,1,0,
15136,2020-01-01,25,20,0,
15139,2020-01-01,27,4,0,
15145,2020-01-01,29,6,0,
15156,2020-01-01,28,1,0,
15157,2020-01-01,28,2,0,
15200,2020-01-01,28,4,0,
15203,2020-01-01,27,8,0,
15231,2020-01-01,27,11,0,
15232,2020-01-01,27,11,0,
15240,2020-01-01,28,5,0,
15256,2020-01-01,30,19,0,
15264,2020-01-01,26,13,0,
15288,2020-01-01,29,14,0,
15291,2020-01-01,28,11,0,
15423,2020-01-01,29,12,0,
15440,2020-01-01,29,12,0,
15451,2020-01-01,28,29,0,
15454,2020-01-01,27,5,0,
15463,2020-01-01,27,5,0,
15467,2020-01-01,28,11,0,
15474,2020-01-01,25,12,0,
15488,2020-01-01,25,12,0,
15507,2020-01-01,25,10,0,
15514,2020-01-01,29,11,0,
15538,2020-01-01,29,24,0,
15541,2020-01-01,29,29,0,
15552,2020-01-01,29,22,0,
15594,2020-01-01,29,25,0,
15605,2020-01-01,28,24,0,
15684,2020-01-01,25,26,0,
15689,2020-01-01,27,12,0,
15690,2020-01-01,28,30,0,
15734,2020-01-01,24,9,0,
15761,2020-01-01,25,25,0,
15764,2020-01-01,31,10,0,
15792,2020-01-01,25,5,0,
15816,2020-01-01,25,22,0,
15823,2020-01-01,24,6,0,
15832,2020-01-01,27,22,0,
15846,2020-01-01,28,10,0,
15855,2020-01-01,28,22,0,
15859,2020-01-01,27,12,0,
15873,2020-01-01,28,11,0,
15906,2020-01-01,24,7,0,
15947,2020-01-01,28,9,0,
15964,2020-01-01,26,11,0,
16058,2020-01-01,28,26,0,
16074,2020-01-01,27,4,0,
16106,2020-01-01,27,18,0,
16110,2020-01-01,28,9,0,
16122,2020-01-01,27,15,0,
16128,2020-01-01,27,17,0,
16130,2020-01-01,26,3,0,
16132,2020-01-01,27,5,0,
16135,2020-01-01,27,5,0,
16137,2020-01-01,27,4,0,
16149,2020-01-01,27,12,0,
16159,2020-01-01,26,18,0,
16162,2020-01-01,27,13,0,
16207,2020-01-01,27,11,0,
16233,2020-01-01,26,13,0,
16256,2020-01-01,27,13,0,
16258,2020-01-01,26,9,0,
16265,2020-01-01,27,22,0,
16269,2020-01-01,27,10,0,
16300,2020-01-01,25,6,0,
16317,2020-01-01,27,2,0,
16350,2020-01-01,26,21,0,
16358,2020-01-01,25,10,0,
16377,2020-01-01,24,10,0,
16390,2020-01-01,28,1,0,
16400,2020-01-01,26,8,0,
16401,2020-01-01,26,3,0,
16408,2020-01-01,24,15,0,
16418,2020-01-01,24,22,0,
16427,2020-01-01,24,2,0,
16432,2020-01-01,24,1,0,
16440,2020-01-01,26,3,0,
16459,2020-01-01,28,4,0,
16470,2020-01-01,25,1,0,
16502,2020-01-01,28,11,0,
16507,2020-01-01,27,22,0,
16511,2020-01-01,27,10,0,
16561,2020-01-01,26,14,0,
16587,2020-01-01,26,9,0,
16588,2020-01-01,27,19,0,
16609,2020-01-01,23,4,0,
16610,2020-01-01,27,6,0,
16631,2020-01-01,28,1,0,
16634,2020-01-01,23,2,0,
16647,2020-01-01,28,25,0,
16668,2020-01-01,26,6,0,
16703,2020-01-01,28,8,0,
16731,2020-01-01,28,2,0,
16794,2020-01-01,27,13,0,
16814,2020-01-01,30,23,1,
16840,2020-01-01,26,18,0,
16918,2020-01-01,26,12,0,
16929,2020-01-01,24,7,0,
16933,2020-01-01,25,6,0,
16943,2020-01-01,27,4,0,
16977,2020-01-01,28,11,0,
16980,2020-01-01,27,4,0,
17030,2020-01-01,24,1,0,
17034,2020-01-01,24,5,0,
17035,2020-01-01,25,2,0,
17085,2020-01-01,24,11,0,
17117,2020-01-01,27,9,0,
17130,2020-01-01,30,22,0,
17170,2020-01-01,25,8,0,
17181,2020-01-01,27,20,0,
17186,2020-01-01,27,12,0,
17192,2020-01-01,26,12,0,
17237,2020-01-01,28,21,0,
17264,2020-01-01,27,18,0,
17277,2020-01-01,24,3,0,
17285,2020-01-01,24,10,0,
17292,2020-01-01,24,14,0,
17295,2020-01-01,26,11,0,
17359,2020-01-01,27,8,0,
17369,2020-01-01,25,15,0,
17423,2020-01-01,27,1,1,
17425,2020-01-01,27,11,0,
17432,2020-01-01,27,16,0,
17464,2020-01-01,23,27,0,
17470,2020-01-01,26,4,0,
17479,2020-01-01,24,9,0,
17485,2020-01-01,24,2,0,
17490,2020-01-01,23,20,0,
17496,2020-01-01,26,22,0,
17505,2020-01-01,24,1,0,
17556,2020-01-01,26,20,0,
17578,2020-01-01,26,11,0,
17581,2020-01-01,23,3,0,
17585,2020-01-01,24,4,0,
17586,2020-01-01,25,25,0,
17594,2020-01-01,24,5,0,
17606,2020-01-01,23,12,0,
17610,2020-01-01,27,20,0,
17611,2020-01-01,27,12,0,
17664,2020-01-01,27,3,0,
17677,2020-01-01,27,16,0,
17732,2020-01-01,25,6,0,
17734,2020-01-01,25,14,0,
17735,2020-01-01,25,14,0,
17755,2020-01-01,26,8,0,
17759,2020-01-01,26,3,0,
17780,2020-01-01,25,9,0,
17792,2020-01-01,25,1,0,
17796,2020-01-01,26,12,0,
17821,2020-01-01,24,2,0,
17859,2020-01-01,25,6,0,
17860,2020-01-01,24,1,0,
17861,2020-01-01,25,4,0,
17871,2020-01-01,26,14,0,
17874,2020-01-01,25,5,0,
17878,2020-01-01,24,12,0,
17897,2020-01-01,26,1,0,
17920,2020-01-01,26,5,0,
17948,2020-01-01,26,3,0,
17995,2020-01-01,23,13,0,
17998,2020-01-01,26,27,0,
18000,2020-01-01,22,8,0,
18064,2020-01-01,27,23,0,
18076,2020-01-01,26,4,0,
18088,2020-01-01,26,11,0,
18105,2020-01-01,26,2,0,
18135,2020-01-01,25,6,0,
18138,2020-01-01,25,12,0,
18152,2020-01-01,25,21,0,
18256,2020-01-01,27,5,0,
18282,2020-01-01,27,19,0,
18297,2020-01-01,29,24,0,
18300,2020-01-01,27,6,0,
18306,2020-01-01,27,8,0,
18311,2020-01-01,26,10,0,
18318,2020-01-01,26,11,0,
18323,2020-01-01,26,4,0,
18325,2020-01-01,25,14,0,
18331,2020-01-01,26,2,0,
18333,2020-01-01,26,15,0,
18335,2020-01-01,26,26,0,
18337,2020-01-01,29,19,0,
18347,2020-01-01,26,2,0,
18356,2020-01-01,23,7,0,
18361,2020-01-01,26,12,0,
18383,2020-01-01,22,3,0,
18413,2020-01-01,25,5,0,
18454,2020-01-01,27,4,0,
18496,2020-01-01,23,3,0,
18498,2020-01-01,32,11,0,
18519,2020-01-01,24,1,0,
18525,2020-01-01,24,12,0,
18555,2020-01-01,23,3,0,
18581,2020-01-01,26,8,0,
18592,2020-01-01,24,1,0,
18600,2020-01-01,26,22,0,
18655,2020-01-01,26,22,0,
18674,2020-01-01,23,12,0,
18679,2020-01-01,24,15,0,
18684,2020-01-01,24,7,0,
18694,2020-01-01,22,11,0,
18699,2020-01-01,23,4,0,
18790,2020-01-01,27,1,0,
18792,2020-01-01,27,5,0,
18873,2020-01-01,23,5,0,
18890,2020-01-01,27,2,0,
19159,2020-01-01,25,8,0,
19191,2020-01-01,24,4,0,
19199,2020-01-01,25,7,0,
19200,2020-01-01,24,6,0,
19206,2020-01-01,25,8,0,
19225,2020-01-01,25,2,0,
19231,2020-01-01,26,24,0,
19243,2020-01-01,26,8,0,
19244,2020-01-01,26,3,0,
19261,2020-01-01,25,4,0,
19264,2020-01-01,25,17,0,
19266,2020-01-01,25,12,0,
19268,2020-01-01,24,10,0,
19269,2020-01-01,24,3,0,
19274,2020-01-01,26,8,0,
19276,2020-01-01,23,4,0,
19291,2020-01-01,24,12,0,
19309,2020-01-01,27,9,0,
19311,2020-01-01,27,5,0,
19312,2020-01-01,25,18,0,
19316,2020-01-01,25,4,0,
19320,2020-01-01,27,3,0,
19337,2020-01-01,24,1,0,
19345,2020-01-01,24,1,0,
19349,2020-01-01,23,21,0,
19350,2020-01-01,24,4,0,
19361,2020-01-01,25,12,0,
19362,2020-01-01,25,8,0,
19374,2020-01-01,25,8,0,
19388,2020-01-01,26,9,0,
19409,2020-01-01,25,7,0,
19427,2020-01-01,25,12,0,
19444,2020-01-01,25,16,0,
19447,2020-01-01,23,9,0,
19453,2020-01-01,25,18,0,
19456,2020-01-01,26,13,0,
19457,2020-01-01,25,26,0,
19459,2020-01-01,24,16,0,
19479,2020-01-01,25,12,0,
19487,2020-01-01,24,7,0,
19541,2020-01-01,25,2,0,
19558,2020-01-01,26,21,0,
19561,2020-01-01,24,2,0,
19569,2020-01-01,25,4,0,
19574,2020-01-01,23,12,0,
19582,2020-01-01,25,5,0,
19583,2020-01-01,26,6,0,
19614,2020-01-01,24,7,0,
19646,2020-01-01,27,4,0,
19647,2020-01-01,25,23,0,
19665,2020-01-01,24,8,0,
19671,2020-01-01,25,4,0,
19677,2020-01-01,25,27,0,
19680,2020-01-01,21,7,0,
19686,2020-01-01,25,8,0,
19712,2020-01-01,25,4,0,
19716,2020-01-01,22,12,0,
19731,2020-01-01,25,4,0,
19753,2020-01-01,25,12,0,
19756,2020-01-01,36,13,0,
19766,2020-01-01,24,12,0,
19789,2020-01-01,25,1,0,
19800,2020-01-01,25,3,0,
19805,2020-01-01,25,7,0,
19814,2020-01-01,25,1,0,
19826,2020-01-01,25,6,0,
19848,2020-01-01,23,7,0,
19853,2020-01-01,25,9,0,
19866,2020-01-01,24,12,0,
19867,2020-01-01,24,11,0,
19871,2020-01-01,24,1,0,
19876,2020-01-01,26,19,0,
19879,2020-01-01,24,3,0,
19899,2020-01-01,24,3,0,
19903,2020-01-01,23,1,0,
19911,2020-01-01,22,2,0,
19938,2020-01-01,23,3,1,
19942,2020-01-01,23,5,0,
19951,2020-01-01,22,6,0,
19959,2020-01-01,22,12,0,
19976,2020-01-01,24,2,0,
19979,2020-01-01,25,8,0,
19990,2020-01-01,22,6,0,
19995,2020-01-01,25,3,0,
20020,2020-01-01,26,15,0,
20023,2020-01-01,26,12,0,
20030,2020-01-01,25,6,0,
20039,2020-01-01,21,9,0,
20041,2020-01-01,23,2,0,
20042,2020-01-01,25,1,0,
20080,2020-01-01,24,1,0,
20099,2020-01-01,24,12,0,
20100,2020-01-01,24,3,0,
20151,2020-01-01,24,27,0,
20153,2020-01-01,24,11,0,
20160,2020-01-01,23,5,0,
20175,2020-01-01,26,3,0,
20205,2020-01-01,24,1,0,
20276,2020-01-01,21,6,0,
20302,2020-01-01,24,10,0,
20329,2020-01-01,25,20,0,
20344,2020-01-01,24,5,0,
20367,2020-01-01,21,23,0,
20368,2020-01-01,24,7,0,
20370,2020-01-01,25,2,0,
20379,2020-01-01,25,23,0,
20383,2020-01-01,23,3,0,
20387,2020-01-01,25,13,0,
20395,2020-01-01,24,10,0,
20418,2020-01-01,24,7,0,
20430,2020-01-01,22,15,0,
20447,2020-01-01,24,22,0,
20468,2020-01-01,22,9,0,
20492,2020-01-01,23,7,0,
20515,2020-01-01,23,1,0,
20589,2020-01-01,23,1,0,
20631,2020-01-01,24,1,0,
20633,2020-01-01,29,9,0,
20643,2020-01-01,25,3,0,
20739,2020-01-01,23,3,0,
21087,2020-01-01,23,4,0,
21111,2020-01-01,22,3,0,
21170,2020-01-01,26,2,0,
21183,2020-01-01,22,8,0,
21189,2020-01-01,26,4,0,
21205,2020-01-01,25,9,0,
21281,2020-01-01,24,3,0,
21333,2020-01-01,24,3,0,
21455,2020-01-01,22,10,0,
21844,2020-01-01,22,2,0,
21896,2020-01-01,21,1,0,
22051,2020-01-01,25,6,0,
22052,2020-01-01,24,6,0,
22267,2020-01-01,23,8,0,
22286,2020-01-01,22,7,0,
22449,2020-01-01,23,5,0,
22487,2020-01-01,22,5,0,
22713,2020-01-01,23,5,0,
22815,2020-01-01,20,11,0,
23252,2020-01-01,23,6,0,
23293,2020-01-01,23,21,0,
23735,2020-01-01,23,5,0,
23798,2020-01-01,25,10,0,
24584,2020-01-01,23,2,0,
24591,2020-01-01,23,17,0,
25007,2020-01-01,24,5,0,
25376,2020-01-01,23,4,0,
25377,2020-01-01,23,12,0,
25385,2020-01-01,24,12,0,
27458,2020-01-01,31,8,0,
27460,2020-01-01,32,17,0,
27463,2020-01-01,21,5,0,
18,2021-01-01,33,5,0,
1246,2021-01-01,35,4,0,
1247,2021-01-01,35,69,0,
1514,2021-01-01,39,5,0,
1581,2021-01-01,34,56,0,
1943,2021-01-01,37,30,2,
2429,2021-01-01,35,16,2,
2882,2021-01-01,31,4,0,
3096,2021-01-01,33,69,1,
3132,2021-01-01,36,62,1,
3192,2021-01-01,36,8,0,
3200,2021-01-01,38,38,0,
3211,2021-01-01,33,1,1,
3237,2021-01-01,32,38,0,
3240,2021-01-01,33,22,0,
3281,2021-01-01,37,50,0,
3321,2021-01-01,38,12,0,
3542,2021-01-01,32,13,0,
3548,2021-01-01,32,69,0,
4020,2021-01-01,36,78,0,
4026,2021-01-01,33,13,0,
4070,2021-01-01,36,2,0,
4141,2021-01-01,34,39,0,
4185,2021-01-01,33,39,0,
4264,2021-01-01,36,64,1,
4301,2021-01-01,33,42,0,
4338,2021-01-01,31,32,1,
4505,2021-01-01,35,2,1,
4696,2021-01-01,35,20,1,
4776,2021-01-01,34,16,0,
4897,2021-01-01,37,5,4,
4994,2021-01-01,35,16,0,
5003,2021-01-01,34,67,1,
5097,2021-01-01,30,6,0,
5114,2021-01-01,31,65,0,
5224,2021-01-01,36,47,0,
5372,2021-01-01,32,22,3,
5401,2021-01-01,33,2,0,
5420,2021-01-01,33,4,0,
5448,2021-01-01,37,30,3,
5615,2021-01-01,33,13,0,
5640,2021-01-01,36,26,0,
5702,2021-01-01,36,41,2,
6216,2021-01-01,33,1,0,
6316,2021-01-01,34,12,0,
6345,2021-01-01,32,6,0,
6397,2021-01-01,31,24,1,
6398,2021-01-01,31,68,0,
6399,2021-01-01,32,67,0,
6483,2021-01-01,35,74,0,
6499,2021-01-01,34,1,0,
6562,2021-01-01,33,18,1,
6576,2021-01-01,31,3,4,
6627,2021-01-01,35,35,0,
6655,2021-01-01,33,63,1,
6661,2021-01-01,32,67,0,
6785,2021-01-01,36,40,0,
6797,2021-01-01,30,1,0,
6902,2021-01-01,30,36,3,
6941,2021-01-01,37,41,0,
6979,2021-01-01,36,2,0,
6984,2021-01-01,34,34,0,
6986,2021-01-01,36,55,0,
7005,2021-01-01,32,64,0,
7146,2021-01-01,34,54,0,
7196,2021-01-01,35,57,0,
7303,2021-01-01,33,2,0,
7407,2021-01-01,35,6,1,
7432,2021-01-01,33,23,1,
7441,2021-01-01,35,40,0,
7466,2021-01-01,35,13,0,
7531,2021-01-01,34,37,0,
7550,2021-01-01,34,62,0,
7555,2021-01-01,34,7,0,
7608,2021-01-01,34,6,0,
7754,2021-01-01,36,2,0,
7803,2021-01-01,34,68,1,
7836,2021-01-01,32,57,2,
7853,2021-01-01,35,5,0,
7882,2021-01-01,34,8,1,
7982,2021-01-01,33,70,0,
8048,2021-01-01,31,71,0,
8110,2021-01-01,33,81,0,
8241,2021-01-01,36,12,0,
8337,2021-01-01,34,57,0,
8350,2021-01-01,34,4,0,
8410,2021-01-01,32,53,0,
8580,2021-01-01,34,23,0,
8753,2021-01-01,34,3,0,
9013,2021-01-01,36,39,0,
9059,2021-01-01,38,1,0,
9111,2021-01-01,31,68,0,
9178,2021-01-01,31,3,0,
9419,2021-01-01,33,4,0,
9434,2021-01-01,33,32,2,
9456,2021-01-01,34,18,0,
9756,2021-01-01,33,17,0,
9761,2021-01-01,33,48,3,
9794,2021-01-01,33,57,2,
9817,2021-01-01,38,66,0,
9866,2021-01-01,34,1,0,
9939,2021-01-01,36,29,0,
10058,2021-01-01,30,69,0,
10061,2021-01-01,33,58,0,
10066,2021-01-01,30,18,0,
10078,2021-01-01,34,59,0,
10133,2021-01-01,33,71,0,
10148,2021-01-01,32,3,0,
10160,2021-01-01,30,4,0,
10197,2021-01-01,30,13,1,
10218,2021-01-01,31,5,0,
10233,2021-01-01,33,61,0,
10291,2021-01-01,33,65,0,
10314,2021-01-01,31,17,0,
10341,2021-01-01,30,29,0,
10343,2021-01-01,33,65,0,
10430,2021-01-01,31,54,0,
10534,2021-01-01,33,7,0,
10547,2021-01-01,32,28,3,
10591,2021-01-01,31,18,0,
10603,2021-01-01,32,9,1,
10657,2021-01-01,29,3,0,
10732,2021-01-01,30,9,1,
10756,2021-01-01,32,28,0,
10811,2021-01-01,29,28,2,
10819,2021-01-01,30,3,1,
10836,2021-01-01,32,1,0,
10843,2021-01-01,32,12,0,
10855,2021-01-01,30,57,0,
10983,2021-01-01,32,8,0,
11071,2021-01-01,33,1,0,
11203,2021-01-01,33,13,0,
11209,2021-01-01,30,42,0,
11426,2021-01-01,32,27,0,
11428,2021-01-01,32,29,0,
11437,2021-01-01,29,8,0,
11467,2021-01-01,29,6,0,
11479,2021-01-01,30,2,0,
11487,2021-01-01,29,52,0,
11528,2021-01-01,32,17,0,
11589,2021-01-01,29,26,1,
11618,2021-01-01,32,1,0,
11632,2021-01-01,32,60,1,
11752,2021-01-01,29,71,0,
11753,2021-01-01,29,13,2,
11762,2021-01-01,28,2,0,
11801,2021-01-01,30,72,0,
11804,2021-01-01,32,74,1,
11812,2021-01-01,28,14,0,
11828,2021-01-01,32,1,0,
11847,2021-01-01,35,46,0,
11861,2021-01-01,29,12,0,
11903,2021-01-01,28,21,0,
12022,2021-01-01,31,34,0,
12095,2021-01-01,30,62,0,
12178,2021-01-01,29,34,0,
12237,2021-01-01,31,47,1,
12249,2021-01-01,31,16,0,
12297,2021-01-01,31,27,0,
12304,2021-01-01,32,27,2,
12317,2021-01-01,30,1,2,
12323,2021-01-01,31,29,0,
12360,2021-01-01,32,1,0,
12361,2021-01-01,33,42,0,
12385,2021-01-01,30,5,1,
12447,2021-01-01,31,46,1,
12572,2021-01-01,33,72,0,
12575,2021-01-01,31,13,3,
12578,2021-01-01,31,4,0,
12580,2021-01-01,31,34,0,
12586,2021-01-01,31,13,0,
12680,2021-01-01,32,34,2,
12760,2021-01-01,30,44,0,
12763,2021-01-01,30,8,0,
12777,2021-01-01,31,18,1,
12784,2021-01-01,31,31,0,
12800,2021-01-01,31,38,0,
12804,2021-01-01,28,48,1,
12828,2021-01-01,31,57,0,
12857,2021-01-01,30,31,0,
12863,2021-01-01,31,60,0,
12890,2021-01-01,29,41,0,
12918,2021-01-01,28,53,1,
12988,2021-01-01,31,71,0,
12997,2021-01-01,28,1,0,
13058,2021-01-01,29,11,0,
13125,2021-01-01,30,30,0,
13133,2021-01-01,30,9,0,
13182,2021-01-01,28,27,0,
13190,2021-01-01,28,7,0,
13194,2021-01-01,31,1,0,
13218,2021-01-01,28,52,0,
13259,2021-01-01,31,27,0,
13287,2021-01-01,31,5,0,
13293,2021-01-01,31,29,1,
13345,2021-01-01,29,53,0,
13360,2021-01-01,29,26,0,
13361,2021-01-01,30,29,2,
13394,2021-01-01,30,68,0,
13397,2021-01-01,30,25,1,
13403,2021-01-01,31,2,0,
13435,2021-01-01,30,63,0,
13449,2021-01-01,30,40,0,
13470,2021-01-01,27,47,2,
13475,2021-01-01,28,56,2,
13527,2021-01-01,29,1,0,
13549,2021-01-01,31,64,0,
13580,2021-01-01,29,34,2,
13594,2021-01-01,28,49,0,
13606,2021-01-01,28,4,3,
13607,2021-01-01,29,7,0,
13619,2021-01-01,28,16,2,
13649,2021-01-01,28,69,1,
13654,2021-01-01,29,23,0,
13677,2021-01-01,27,3,2,
13690,2021-01-01,27,19,2,
13707,2021-01-01,28,6,0,
13713,2021-01-01,31,10,0,
13758,2021-01-01,30,64,0,
13761,2021-01-01,30,68,2,
13763,2021-01-01,29,57,0,
13767,2021-01-01,30,56,0,
13799,2021-01-01,29,6,0,
13801,2021-01-01,30,65,0,
13892,2021-01-01,31,62,0,
13896,2021-01-01,26,31,3,
13932,2021-01-01,30,9,0,
13942,2021-01-01,31,61,4,
14078,2021-01-01,29,30,3,
14120,2021-01-01,27,30,4,
14151,2021-01-01,31,14,0,
14168,2021-01-01,27,32,4,
14169,2021-01-01,29,52,0,
14212,2021-01-01,27,60,0,
14295,2021-01-01,29,56,0,
14309,2021-01-01,28,32,4,
14332,2021-01-01,27,37,0,
14374,2021-01-01,27,14,2,
14375,2021-01-01,29,63,0,
14444,2021-01-01,34,31,4,
14457,2021-01-01,31,17,0,
14506,2021-01-01,28,46,0,
14527,2021-01-01,28,33,2,
14542,2021-01-01,28,64,0,
14552,2021-01-01,26,59,1,
