internal_id,player_name,first_name_lower,last_name_lower,team,fa_class,position,normed_position,minor_league_level
310,Angel Castro,angel,castro,OAK,2017-01-01,RHP,pitcher,AAA
4723,Ryan Doolittle,ryan,doolittle,OAK,2017-01-01,RHP,pitcher,AAA
17,Aaron Kurcz,aaron,kurcz,OAK,2017-01-01,RHP,pitcher,AAA
1651,Eduard Santos,eduard,santos,OAK,2017-01-01,RHP,pitcher,AAA
1119,Colt Hynes,colt,hynes,OAK,2017-01-01,LHP,pitcher,AAA
711,Bryan Anderson,bryan,anderson,OAK,2017-01-01,C,batter,AAA
3906,Michael Soto,michael,soto,OAK,2017-01-01,1B,batter,Lo A
5386,Wade Kirkland,wade,kirkland,OAK,2017-01-01,2B,batter,AA
5317,Tyler Ladendorf,tyler,ladendorf,OAK,2017-01-01,2B,batter,AAA
1109,Colin Walsh,colin,walsh,OAK,2017-01-01,2B,batter,AAA
3075,Josh Rodriguez,josh,rodriguez,OAK,2017-01-01,SS,batter,AAA
2039,Greg Infante,greg,infante,PHI,2017-01-01,RHP,pitcher,AAA
368,Anthony Vasquez,anthony,vasquez,PHI,2017-01-01,LHP,pitcher,AAA
1943,Gabriel Lino,gabriel,lino,PHI,2017-01-01,C,batter,AA
2305,Jake Fox,jake,fox,PHI,2017-01-01,1B,batter,AA
794,Carlos Alonso,carlos,alonso,PHI,2017-01-01,3B,batter,AAA
3227,K.C. Serna,k.c.,serna,PHI,2017-01-01,SS,batter,AA
1029,Christian Marrero,christian,marrero,PHI,2017-01-01,OF,batter,AA
3114,Juan Diaz,juan,diaz,PIT,2017-01-01,RHP,pitcher,R
2435,Jason Erickson,jason,erickson,PIT,2017-01-01,RHP,pitcher,Lo A
3207,Justin Masterson,justin,masterson,PIT,2017-01-01,RHP,pitcher,AAA
2640,Jhondaniel Medina,jhondaniel,medina,PIT,2017-01-01,RHP,pitcher,AAA
1558,Drew Rossi,drew,rossi,PIT,2017-01-01,RHP,pitcher,R
2653,Jim Fuller,jim,fuller,PIT,2017-01-01,LHP,pitcher,AAA
3258,Kelvin Marte,kelvin,marte,PIT,2017-01-01,LHP,pitcher,AAA
4560,Rinku Singh,rinku,singh,PIT,2017-01-01,LHP,pitcher,Hi A
5017,Stetson Allie,stetson,allie,PIT,2017-01-01,OF,batter,AA
1314,Danny Ortiz,danny,ortiz,PIT,2017-01-01,OF,batter,AAA
2633,Jhonatan Escudero,jhonatan,escudero,STL,2017-01-01,RHP,pitcher,SS
4975,Silfredo Garcia,silfredo,garcia,STL,2017-01-01,RHP,pitcher,Hi A
2549,Jeremy Hefner,jeremy,hefner,STL,2017-01-01,RHP,pitcher,AAA
1416,Deck McGuire,deck,mcguire,STL,2017-01-01,RHP,pitcher,AAA
2214,J.C. Sulbaran,j.c.,sulbaran,STL,2017-01-01,RHP,pitcher,AA
2002,Gerwuins Velazco,gerwuins,velazco,STL,2017-01-01,RHP,pitcher,SS
5339,Tyler Waldron,tyler,waldron,STL,2017-01-01,RHP,pitcher,AAA
3224,Justin Wright,justin,wright,STL,2017-01-01,LHP,pitcher,AAA
3990,Mike Ohlman,mike,ohlman,STL,2017-01-01,C,batter,AAA
1689,Efren Navarro,efren,navarro,STL,2017-01-01,1B,batter,AAA
2846,Jonathan Rodriguez,jonathan,rodriguez,STL,2017-01-01,1B,batter,AA
2952,Jose Fernandez,jose,fernandez,STL,2017-01-01,2B,batter,Hi A
1399,David Washington,david,washington,STL,2017-01-01,OF,batter,AAA
3523,Luis Diaz,luis,diaz,SDP,2017-01-01,RHP,pitcher,Hi A
1445,Derek Eitel,derek,eitel,SDP,2017-01-01,RHP,pitcher,AAA
1274,Daniel McCutchen,daniel,mccutchen,SDP,2017-01-01,RHP,pitcher,AA
23,Aaron Northcraft,aaron,northcraft,SDP,2017-01-01,RHP,pitcher,AAA
842,Carlos Pimentel,carlos,pimentel,SDP,2017-01-01,RHP,pitcher,AA
4922,Seth Rosin,seth,rosin,SDP,2017-01-01,RHP,pitcher,AAA
5121,Tim Berry,tim,berry,SDP,2017-01-01,LHP,pitcher,AA
1912,Frank Garces,frank,garces,SDP,2017-01-01,LHP,pitcher,AAA
2504,Jeff Ibarra,jeff,ibarra,SDP,2017-01-01,LHP,pitcher,AA
1280,Daniel Moskos,daniel,moskos,SDP,2017-01-01,LHP,pitcher,AAA
3922,Miguel Del Castillo,miguel,del castillo,SDP,2017-01-01,C,batter,Lo A
2440,Jason Hagerty,jason,hagerty,SDP,2017-01-01,C,batter,AAA
2155,Hunter Redman,hunter,redman,SDP,2017-01-01,C,batter,SS
4528,Ricardo Valenzuela,ricardo,valenzuela,SDP,2017-01-01,C,batter,Hi A
5081,Taylor Lindsey,taylor,lindsey,SDP,2017-01-01,2B,batter,AA
1474,Diego Goris,diego,goris,SDP,2017-01-01,3B,batter,AAA
3992,Mike Olt,mike,olt,SDP,2017-01-01,3B,batter,AA
1951,Gabriel Quintana,gabriel,quintana,SDP,2017-01-01,3B,batter,AA
3576,Luis Tejada,luis,tejada,SDP,2017-01-01,OF,batter,AA
2929,Jose Casilla,jose,casilla,SFG,2017-01-01,RHP,pitcher,AA
4382,Preston Claiborne,preston,claiborne,SFG,2017-01-01,RHP,pitcher,AA
2300,Jake Dunning,jake,dunning,SFG,2017-01-01,RHP,pitcher,AAA
433,Austin Fleet,austin,fleet,SFG,2017-01-01,RHP,pitcher,AAA
2485,Jean Machi,jean,machi,SFG,2017-01-01,RHP,pitcher,AAA
4104,Nestor Molina,nestor,molina,SFG,2017-01-01,RHP,pitcher,AAA
3009,Jose Reyes,jose,reyes,SFG,2017-01-01,RHP,pitcher,Lo A
4346,Pedro Rodriguez,pedro,rodriguez,SFG,2017-01-01,RHP,pitcher,AA
3779,Matt Reynolds,matt,reynolds,SFG,2017-01-01,LHP,pitcher,AAA
174,Alex Torres,alex,torres,SFG,2017-01-01,LHP,pitcher,AAA
2494,Jeff Arnold,jeff,arnold,SFG,2017-01-01,C,batter,AA
5213,Travis Higgs,travis,higgs,SFG,2017-01-01,C,batter,AAA
5041,Steven Lerud,steven,lerud,SFG,2017-01-01,C,batter,AA
3934,Miguel Olivo,miguel,olivo,SFG,2017-01-01,C,batter,AAA
5191,Tony Sanchez,tony,sanchez,SFG,2017-01-01,C,batter,AAA
5214,Travis Ishikawa,travis,ishikawa,SFG,2017-01-01,1B,batter,AAA
331,Angel Villalona,angel,villalona,SFG,2017-01-01,1B,batter,AA
3361,Kyle Drabek,kyle,drabek,SFG,2017-01-01,SS,batter,Hi A
3174,Junior Arias,junior,arias,SFG,2017-01-01,OF,batter,Lo A
1340,Darren Ford,darren,ford,SFG,2017-01-01,OF,batter,AAA
4584,Robbie Garvey,robbie,garvey,SFG,2017-01-01,OF,batter,Hi A
4745,Ryan Lollis,ryan,lollis,SFG,2017-01-01,OF,batter,AAA
825,Carlos Moncrief,carlos,moncrief,SFG,2017-01-01,OF,batter,AAA
1985,Geovanny Acosta,geovanny,acosta,SEA,2017-01-01,RHP,pitcher,DSL
97,Al Alburquerque,al,alburquerque,SEA,2017-01-01,RHP,pitcher,AAA
720,Bryan Evans,bryan,evans,SEA,2017-01-01,RHP,pitcher,AA
3829,Mayckol Guaipe,mayckol,guaipe,SEA,2017-01-01,RHP,pitcher,AAA
4250,Osmer Morales,osmer,morales,SEA,2017-01-01,RHP,pitcher,Hi A
4442,Ramon Morla,ramon,morla,SEA,2017-01-01,RHP,pitcher,Hi A
1486,Dillon Moyer,dillon,moyer,SEA,2017-01-01,RHP,pitcher,SS
3307,Kevin Munson,kevin,munson,SEA,2017-01-01,RHP,pitcher,AAA
2179,Isaac Sanchez,isaac,sanchez,SEA,2017-01-01,RHP,pitcher,AA
3389,Kyle Schepel,kyle,schepel,SEA,2017-01-01,RHP,pitcher,AA
1869,Forrest Snow,forrest,snow,SEA,2017-01-01,RHP,pitcher,AAA
3033,Joselito Cano,joselito,cano,SEA,2017-01-01,LHP,pitcher,SS
1307,Danny Hultzen,danny,hultzen,SEA,2017-01-01,LHP,pitcher,AA
598,Brandon Sisk,brandon,sisk,SEA,2017-01-01,LHP,pitcher,AA
3343,Kraig Sitton,kraig,sitton,SEA,2017-01-01,LHP,pitcher,AAA
4563,Rob Brantly,rob,brantly,SEA,2017-01-01,C,batter,AAA
4707,Ryan Casteel,ryan,casteel,SEA,2017-01-01,C,batter,AA
4264,P.J. Jones,p.j.,jones,SEA,2017-01-01,C,batter,AAA
3515,Luis Benoit,luis,benoit,SEA,2017-01-01,2B,batter,DSL
4299,Patrick Brady,patrick,brady,SEA,2017-01-01,3B,batter,AA
4504,Renny Osuna,renny,osuna,SEA,2017-01-01,3B,batter,AA
478,Benji Gonzalez,benji,gonzalez,SEA,2017-01-01,SS,batter,AA
3946,Mike Baxter,mike,baxter,SEA,2017-01-01,OF,batter,AAA
3429,Leon Landry,leon,landry,SEA,2017-01-01,OF,batter,AA
2187,Ismael Pena,ismael,pena,SEA,2017-01-01,OF,batter,R
4771,Ryan Strausborger,ryan,strausborger,SEA,2017-01-01,OF,batter,AAA
2918,Jose Alonzo,jose,alonzo,TBR,2017-01-01,RHP,pitcher,SS
263,Andrew Bellatti,andrew,bellatti,TBR,2017-01-01,RHP,pitcher,AA
2478,Jaye Chapman,jaye,chapman,TBR,2017-01-01,RHP,pitcher,AA
866,Casey Coleman,casey,coleman,TBR,2017-01-01,RHP,pitcher,AAA
4283,Parker Markel,parker,markel,TBR,2017-01-01,RHP,pitcher,AAA
173,Alex Smith,alex,smith,TBR,2017-01-01,RHP,pitcher,Hi A
5333,Tyler Sturdevant,tyler,sturdevant,TBR,2017-01-01,RHP,pitcher,AAA
41,Adam Kolarek,adam,kolarek,TBR,2017-01-01,LHP,pitcher,AAA
3204,Justin Marks,justin,marks,TBR,2017-01-01,LHP,pitcher,AAA
2856,Jonny Venters,jonny,venters,TBR,2017-01-01,LHP,pitcher,Hi A
58,Adam Wilk,adam,wilk,TBR,2017-01-01,LHP,pitcher,AAA
3830,Mayo Acosta,mayo,acosta,TBR,2017-01-01,C,batter,SS
395,Armando Araiza,armando,araiza,TBR,2017-01-01,C,batter,AA
2220,J.P. Arencibia,j.p.,arencibia,TBR,2017-01-01,C,batter,AAA
2299,Jake DePew,jake,depew,TBR,2017-01-01,C,batter,AA
5468,Wilmer Dominguez,wilmer,dominguez,TBR,2017-01-01,C,batter,SS
3171,Juniel Querecuto,juniel,querecuto,TBR,2017-01-01,SS,batter,AAA
1817,Eury Perez,eury,perez,TBR,2017-01-01,OF,batter,AAA
1334,Dario Beltre,dario,beltre,TEX,2017-01-01,RHP,pitcher,Lo A
426,Austin Bibens-Dirkx,austin,bibens-dirkx,TEX,2017-01-01,RHP,pitcher,AAA
4854,Scott Carroll,scott,carroll,TEX,2017-01-01,RHP,pitcher,AA
344,Anthony Carter,anthony,carter,TEX,2017-01-01,RHP,pitcher,AAA
803,Carlos Fisher,carlos,fisher,TEX,2017-01-01,RHP,pitcher,AAA
2518,Jefri Hernandez,jefri,hernandez,TEX,2017-01-01,RHP,pitcher,AA
1894,Francisco Mendoza,francisco,mendoza,TEX,2017-01-01,RHP,pitcher,AAA
2992,Jose Monegro,jose,monegro,TEX,2017-01-01,RHP,pitcher,AA
1387,David Perez,david,perez,TEX,2017-01-01,RHP,pitcher,AA
4089,Neal Cotts,neal,cotts,TEX,2017-01-01,LHP,pitcher,AAA
3127,Juan Grullon,juan,grullon,TEX,2017-01-01,LHP,pitcher,AA
1763,Eric Jokisch,eric,jokisch,TEX,2017-01-01,LHP,pitcher,AAA
5369,Victor Payano,victor,payano,TEX,2017-01-01,LHP,pitcher,AAA
2665,Jimmy Reyes,jimmy,reyes,TEX,2017-01-01,LHP,pitcher,AAA
2243,Jack Snodgrass,jack,snodgrass,TEX,2017-01-01,LHP,pitcher,AA
4106,Nevin Ashley,nevin,ashley,TEX,2017-01-01,C,batter,AAA
863,Carson Blair,carson,blair,TEX,2017-01-01,C,batter,AAA
144,Alex Burg,alex,burg,TEX,2017-01-01,C,batter,AAA
3250,Kellin Deglan,kellin,deglan,TEX,2017-01-01,C,batter,AA
819,Carlos Maldonado,carlos,maldonado,TEX,2017-01-01,C,batter,AA
3318,Kevin Torres,kevin,torres,TEX,2017-01-01,C,batter,Hi A
1679,Edwin Garcia,edwin,garcia,TEX,2017-01-01,2B,batter,AA
3553,Luis Mendez,luis,mendez,TEX,2017-01-01,SS,batter,AAA
191,Alexei Bell,alexei,bell,TEX,2017-01-01,OF,batter,AA
1329,Darin Mastroianni,darin,mastroianni,TEX,2017-01-01,OF,batter,AA
1575,Dustin Antolin,dustin,antolin,TOR,2017-01-01,RHP,pitcher,AAA
2422,Jason Berken,jason,berken,TOR,2017-01-01,RHP,pitcher,AAA
4857,Scott Copeland,scott,copeland,TOR,2017-01-01,RHP,pitcher,AAA
5470,Wilmer Font,wilmer,font,TOR,2017-01-01,RHP,pitcher,AA
523,Bobby Korecky,bobby,korecky,TOR,2017-01-01,RHP,pitcher,AAA
873,Casey Lawrence,casey,lawrence,TOR,2017-01-01,RHP,pitcher,AAA
2048,Gregor Mora,gregor,mora,TOR,2017-01-01,RHP,pitcher,Lo A
2068,Gustavo Pierre,gustavo,pierre,TOR,2017-01-01,RHP,pitcher,Lo A
4043,Murphy Smith,murphy,smith,TOR,2017-01-01,RHP,pitcher,AAA
2781,John Straka,john,straka,TOR,2017-01-01,RHP,pitcher,AA
2757,John Anderson,john,anderson,TOR,2017-01-01,LHP,pitcher,AA
5435,Wilkin Castillo,wilkin,castillo,TOR,2017-01-01,C,batter,AAA
3536,Luis Hurtado,luis,hurtado,TOR,2017-01-01,C,batter,AAA
1797,Erik Kratz,erik,kratz,TOR,2017-01-01,C,batter,AAA
4741,Ryan Lavarnway,ryan,lavarnway,TOR,2017-01-01,C,batter,AA
871,Casey Kotchman,casey,kotchman,TOR,2017-01-01,1B,batter,AAA
2603,Jesus Montero,jesus,montero,TOR,2017-01-01,1B,batter,AAA
1354,David Adams,david,adams,TOR,2017-01-01,2B,batter,AAA
290,Andy Fermin,andy,fermin,TOR,2017-01-01,2B,batter,Hi A
1472,Dickie Joe Thon,dickie,joe thon,TOR,2017-01-01,2B,batter,Hi A
3727,Matt Dominguez,matt,dominguez,TOR,2017-01-01,3B,batter,AAA
192,Alexi Casilla,alexi,casilla,TOR,2017-01-01,SS,batter,AAA
2672,Jio Mier,jio,mier,TOR,2017-01-01,SS,batter,AAA
1514,Domonic Brown,domonic,brown,TOR,2017-01-01,OF,batter,AAA
3177,Junior Lake,junior,lake,TOR,2017-01-01,OF,batter,AAA
3835,Melky Mesa,melky,mesa,TOR,2017-01-01,OF,batter,AAA
3858,Michael Brady,michael,brady,WSN,2017-01-01,RHP,pitcher,AA
1789,Erik Davis,erik,davis,WSN,2017-01-01,RHP,pitcher,AAA
3187,Justin De Fratus,justin,de fratus,WSN,2017-01-01,RHP,pitcher,AAA
4271,Paolo Espino,paolo,espino,WSN,2017-01-01,RHP,pitcher,AAA
4093,Neil Holland,neil,holland,WSN,2017-01-01,RHP,pitcher,Hi A
4013,Mitch Lively,mitch,lively,WSN,2017-01-01,RHP,pitcher,AA
4810,Sam Runion,sam,runion,WSN,2017-01-01,RHP,pitcher,AA
530,Boone Whiting,boone,whiting,WSN,2017-01-01,RHP,pitcher,Hi A
18,Aaron Laffey,aaron,laffey,WSN,2017-01-01,LHP,pitcher,AAA
1468,Devin Ivany,devin,ivany,WSN,2017-01-01,C,batter,AA
669,Brian Jeroloman,brian,jeroloman,WSN,2017-01-01,C,batter,AAA
284,Andruth Ramirez,andruth,ramirez,WSN,2017-01-01,C,batter,Hi A
62,Adderling Ruiz,adderling,ruiz,WSN,2017-01-01,C,batter,SS
5026,Steve Lombardozzi,steve,lombardozzi,WSN,2017-01-01,2B,batter,AAA
2973,Jose Lozada,jose,lozada,WSN,2017-01-01,2B,batter,AAA
2454,Jason Martinson,jason,martinson,WSN,2017-01-01,SS,batter,AAA
3811,Matt den Dekker,matt,den dekker,WSN,2017-01-01,OF,batter,AAA
3299,Kevin Keyes,kevin,keyes,WSN,2017-01-01,OF,batter,AA
4057,Narciso Mesa,narciso,mesa,WSN,2017-01-01,OF,batter,Hi A
1565,Drew Vettleson,drew,vettleson,WSN,2017-01-01,OF,batter,Hi A
5281,Tyler Badamo,tyler,badamo,ARI,2018-01-01,RHP,pitcher,SS
1764,Eric Jokisch,eric,jokisch,ARI,2018-01-01,LHP,pitcher,AAA
5460,Willians Astudillo,willians,astudillo,ARI,2018-01-01,C,batter,AAA
317,Angel Franco,angel,franco,ARI,2018-01-01,2B,batter,AAA
5211,Travis Denker,travis,denker,ARI,2018-01-01,3B,batter,AA
2900,Jorge Flores,jorge,flores,ARI,2018-01-01,SS,batter,Hi A
4257,Oswaldo Arcia,oswaldo,arcia,ARI,2018-01-01,OF,batter,AAA
1747,Enrique Burgos,enrique,burgos,ATL,2018-01-01,RHP,pitcher,AAA
2707,Joe Rogers,joe,rogers,ATL,2018-01-01,LHP,pitcher,Hi A
2733,Joey Meneses,joey,meneses,ATL,2018-01-01,1B,batter,AA
3378,Kyle Kubitza,kyle,kubitza,ATL,2018-01-01,3B,batter,AAA
4889,Sean Kazmar,sean,kazmar,ATL,2018-01-01,SS,batter,AAA
3799,Matt Tuiasosopo,matt,tuiasosopo,ATL,2018-01-01,OF,batter,AAA
4062,Nate Adcock,nate,adcock,BAL,2018-01-01,RHP,pitcher,AAA
2480,Jayson Aquino,jayson,aquino,BAL,2018-01-01,LHP,pitcher,AAA
995,Chris O’Brien,chris,o’brien,BAL,2018-01-01,C,batter,AAA
67,Aderlin Rodriguez,aderlin,rodriguez,BAL,2018-01-01,1B,batter,AA
4942,Sharlon Schoop,sharlon,schoop,BAL,2018-01-01,2B,batter,AAA
151,Alex Castellanos,alex,castellanos,BAL,2018-01-01,3B,batter,AAA
4593,Robert Andino,robert,andino,BAL,2018-01-01,SS,batter,AAA
2014,Glynn Davis,glynn,davis,BAL,2018-01-01,OF,batter,AA
2256,Jacob Dahlstrand,jacob,dahlstrand,BOS,2018-01-01,RHP,pitcher,AA
1639,Edgar Olmos,edgar,olmos,BOS,2018-01-01,LHP,pitcher,AAA
1229,Dan Butler,dan,butler,BOS,2018-01-01,C,batter,AAA
1145,Conrad Gregor,conrad,gregor,BOS,2018-01-01,1B,batter,Hi A
2106,Heiker Meneses,heiker,meneses,BOS,2018-01-01,2B,batter,AAA
3728,Matt Dominguez,matt,dominguez,BOS,2018-01-01,3B,batter,AAA
4716,Ryan Court,ryan,court,BOS,2018-01-01,SS,batter,AAA
656,Brian Bogusevic,brian,bogusevic,BOS,2018-01-01,OF,batter,AAA
4855,Scott Carroll,scott,carroll,CHC,2018-01-01,RHP,pitcher,AAA
2530,Jemile Weeks,jemile,weeks,CHC,2018-01-01,2B,batter,AAA
971,Chris Dominguez,chris,dominguez,CHC,2018-01-01,3B,batter,AAA
3963,Mike Freeman,mike,freeman,CHC,2018-01-01,SS,batter,AAA
2759,John Andreoli,john,andreoli,CHC,2018-01-01,OF,batter,AAA
5022,Steve Johnson,steve,johnson,CHW,2018-01-01,RHP,pitcher,AAA
3774,Matt Purke,matt,purke,CHW,2018-01-01,LHP,pitcher,AAA
4610,Roberto Pena,roberto,pena,CHW,2018-01-01,C,batter,AAA
4650,Ronald Bueno,ronald,bueno,CHW,2018-01-01,2B,batter,AAA
3027,Jose Vinicio,jose,vinicio,CHW,2018-01-01,SS,batter,AA
2427,Jason Bourgeois,jason,bourgeois,CHW,2018-01-01,OF,batter,AAA
1980,Geoff Broussard,geoff,broussard,CIN,2018-01-01,RHP,pitcher,AA
2186,Ismael Guillon,ismael,guillon,CIN,2018-01-01,LHP,pitcher,AAA
2948,Jose Duarte,jose,duarte,CIN,2018-01-01,C,batter,AAA
389,Arismendy Alcantara,arismendy,alcantara,CIN,2018-01-01,2B,batter,AA
3141,Juan Perez,juan,perez,CIN,2018-01-01,SS,batter,AAA
2845,Jonathan Reynoso,jonathan,reynoso,CIN,2018-01-01,OF,batter,AA
4582,Robbie Aviles,robbie,aviles,CLE,2018-01-01,RHP,pitcher,AA
5125,Tim Cooney,tim,cooney,CLE,2018-01-01,LHP,pitcher,AAA
3689,Martin Cervenka,martin,cervenka,CLE,2018-01-01,C,batter,Hi A
1052,Claudio Bautista,claudio,bautista,CLE,2018-01-01,2B,batter,Hi A
5562,Yonathan Mendoza,yonathan,mendoza,CLE,2018-01-01,SS,batter,AA
1380,David Lough,david,lough,CLE,2018-01-01,OF,batter,AAA
2142,Huascar Brazoban,huascar,brazoban,COL,2018-01-01,RHP,pitcher,AA
4110,Nick Additon,nick,additon,COL,2018-01-01,LHP,pitcher,AA
2072,Hamlet Marte,hamlet,marte,COL,2018-01-01,C,batter,Hi A
4734,Ryan Howard,ryan,howard,COL,2018-01-01,1B,batter,AAA
4421,Rafael Ynoa,rafael,ynoa,COL,2018-01-01,2B,batter,AAA
1177,Cristhian Adames,cristhian,adames,COL,2018-01-01,SS,batter,AAA
4998,Stephen Cardullo,stephen,cardullo,COL,2018-01-01,OF,batter,AAA
4395,R.J. Alaniz,r.j.,alaniz,DET,2018-01-01,RHP,pitcher,AAA
3722,Matt Crouse,matt,crouse,DET,2018-01-01,LHP,pitcher,AAA
3928,Miguel Gonzalez,miguel,gonzalez,DET,2018-01-01,C,batter,AAA
1690,Efren Navarro,efren,navarro,DET,2018-01-01,1B,batter,AAA
4224,Omar Infante,omar,infante,DET,2018-01-01,2B,batter,AAA
5649,Zack Cox,zack,cox,DET,2018-01-01,3B,batter,AA
622,Brendan Ryan,brendan,ryan,DET,2018-01-01,SS,batter,AAA
2651,Jim Adduci,jim,adduci,DET,2018-01-01,OF,batter,AAA
3289,Kevin Comer,kevin,comer,HOU,2018-01-01,RHP,pitcher,AAA
1663,Eduardo de Oleo,eduardo,de oleo,HOU,2018-01-01,C,batter,AAA
4493,Reid Brignac,reid,brignac,HOU,2018-01-01,2B,batter,AAA
1110,Colin Walsh,colin,walsh,HOU,2018-01-01,3B,batter,AAA
4553,Rico Noel,rico,noel,HOU,2018-01-01,OF,batter,AAA
1020,Christian Binford,christian,binford,KCR,2018-01-01,RHP,pitcher,AAA
3567,Luis Rico,luis,rico,KCR,2018-01-01,LHP,pitcher,Hi A
612,Brayan Pena,brayan,pena,KCR,2018-01-01,C,batter,AAA
1411,Dean Anna,dean,anna,KCR,2018-01-01,2B,batter,AAA
1961,Garin Cecchini,garin,cecchini,KCR,2018-01-01,3B,batter,AAA
420,Austin Adams,austin,adams,LAA,2018-01-01,RHP,pitcher,AAA
3616,Manny Banuelos,manny,banuelos,LAA,2018-01-01,LHP,pitcher,AAA
1881,Francisco Arcia,francisco,arcia,LAA,2018-01-01,C,batter,AAA
1573,Dustin Ackley,dustin,ackley,LAA,2018-01-01,1B,batter,AAA
4130,Nick Franklin,nick,franklin,LAA,2018-01-01,2B,batter,AAA
4507,Rey Navarro,rey,navarro,LAA,2018-01-01,SS,batter,AAA
1874,Forrestt Allday,forrestt,allday,LAA,2018-01-01,OF,batter,AA
4848,Scott Barlow,scott,barlow,LAD,2018-01-01,RHP,pitcher,AA
2542,Jeremy Bleich,jeremy,bleich,LAD,2018-01-01,LHP,pitcher,AAA
2240,Jack Murphy,jack,murphy,LAD,2018-01-01,C,batter,AAA
4261,O’Koyea Dickson,o’koyea,dickson,LAD,2018-01-01,1B,batter,AAA
1550,Drew Maggi,drew,maggi,LAD,2018-01-01,SS,batter,AAA
5155,Todd Cunningham,todd,cunningham,LAD,2018-01-01,OF,batter,AAA
4699,Ryan Beckman,ryan,beckman,MIA,2018-01-01,RHP,pitcher,AA
3969,Mike Kickham,mike,kickham,MIA,2018-01-01,LHP,pitcher,AAA
4437,Ramon Cabrera,ramon,cabrera,MIA,2018-01-01,C,batter,AAA
1580,Dustin Geiger,dustin,geiger,MIA,2018-01-01,1B,batter,AA
1021,Christian Colon,christian,colon,MIA,2018-01-01,2B,batter,AAA
1068,Cleuluis Rondon,cleuluis,rondon,MIA,2018-01-01,SS,batter,AA
574,Brandon Barnes,brandon,barnes,MIA,2018-01-01,OF,batter,AAA
5542,Yhonathan Barrios,yhonathan,barrios,MIL,2018-01-01,RHP,pitcher,AAA
261,Andrew Barbosa,andrew,barbosa,MIL,2018-01-01,LHP,pitcher,AAA
4499,Rene Garcia,rene,garcia,MIL,2018-01-01,C,batter,AA
964,Chris Colabello,chris,colabello,MIL,2018-01-01,1B,batter,AAA
2197,Ivan De Jesus Jr.,ivan,de jesus jr.,MIL,2018-01-01,SS,batter,AAA
3903,Michael Reed,michael,reed,MIL,2018-01-01,OF,batter,AA
2112,Henry Centeno,henry,centeno,MIN,2018-01-01,RHP,pitcher,Hi A
1376,David Hurlbut,david,hurlbut,MIN,2018-01-01,LHP,pitcher,AAA
832,Carlos Paulino,carlos,paulino,MIN,2018-01-01,C,batter,AAA
3734,Matt Hague,matt,hague,MIN,2018-01-01,1B,batter,AAA
5173,Tommy Field,tommy,field,MIN,2018-01-01,2B,batter,AAA
3432,Leonardo Reginatto,leonardo,reginatto,MIN,2018-01-01,SS,batter,AAA
2207,J.B. Shuck,j.b.,shuck,MIN,2018-01-01,OF,batter,AAA
2814,Jonathan Albaladejo,jonathan,albaladejo,NYM,2018-01-01,RHP,pitcher,AAA
108,Alberto Baldonado,alberto,baldonado,NYM,2018-01-01,LHP,pitcher,AAA
5512,Xorge Carrillo,xorge,carrillo,NYM,2018-01-01,C,batter,AAA
1080,Cody Decker,cody,decker,NYM,2018-01-01,1B,batter,AAA
2212,J.C. Rodriguez,j.c.,rodriguez,NYM,2018-01-01,2B,batter,Hi A
2673,Jio Mier,jio,mier,NYM,2018-01-01,SS,batter,AAA
5361,Victor Cruzado,victor,cruzado,NYM,2018-01-01,OF,batter,AAA
1121,Colten Brewer,colten,brewer,NYY,2018-01-01,RHP,pitcher,AA
1255,Daniel Camarena,daniel,camarena,NYY,2018-01-01,LHP,pitcher,AA
5436,Wilkin Castillo,wilkin,castillo,NYY,2018-01-01,C,batter,AAA
1524,Donovan Solano,donovan,solano,NYY,2018-01-01,2B,batter,AAA
1320,Dante Bichette Jr.,dante,bichette jr.,NYY,2018-01-01,3B,batter,AA
1048,Cito Culver,cito,culver,NYY,2018-01-01,SS,batter,AAA
3699,Mason Williams,mason,williams,NYY,2018-01-01,OF,batter,AAA
5570,Yordys Alejo,yordys,alejo,OAK,2018-01-01,RHP,pitcher,Lo A
1847,Felix Doubront,felix,doubront,OAK,2018-01-01,LHP,pitcher,AAA
3757,Matt McBride,matt,mcbride,OAK,2018-01-01,C,batter,AAA
961,Chris Carter,chris,carter,OAK,2018-01-01,1B,batter,AAA
2566,Jermaine Curtis,jermaine,curtis,OAK,2018-01-01,3B,batter,AA
3274,Kenny Wilson,kenny,wilson,OAK,2018-01-01,OF,batter,AAA
3887,Michael Mariot,michael,mariot,PHI,2018-01-01,RHP,pitcher,AAA
891,Cesar Ramos,cesar,ramos,PHI,2018-01-01,LHP,pitcher,AAA
4297,Pat Venditte,pat,venditte,PHI,2018-01-01,LHP,pitcher,AAA
5477,Wilson Garcia,wilson,garcia,PHI,2018-01-01,C,batter,Hi A
2306,Jake Fox,jake,fox,PHI,2018-01-01,1B,batter,AA
336,Angelo Mora,angelo,mora,PHI,2018-01-01,2B,batter,AAA
2086,Harold Martinez,harold,martinez,PHI,2018-01-01,3B,batter,AA
2095,Hector Gomez,hector,gomez,PHI,2018-01-01,SS,batter,AAA
1030,Christian Marrero,christian,marrero,PHI,2018-01-01,OF,batter,AAA
578,Brandon Cumpton,brandon,cumpton,PIT,2018-01-01,RHP,pitcher,AAA
5387,Wade LeBlanc,wade,leblanc,PIT,2018-01-01,LHP,pitcher,AAA
